0,726.79482,214.00827
1,754.22445,227.31796
2,784.60048,197.57347
3,799.75969,273.39235
4,724.98954,202.73872
5,672.23859,238.65506
6,685.79517,237.07676
7,721.41985,224.23664
8,829.22730,282.21685
9,827.23559,296.86787
10,768.97866,296.06944
11,721.53409,260.08420
12,836.96507,226.91539
13,695.89203,226.74621
14,710.59525,229.27023
15,705.37332,233.93117
16,683.09425,244.53295
17,668.16255,223.04868
18,789.39596,273.99379
19,685.43734,231.84215
20,730.97546,249.80057
21,680.26122,229.61021
22,720.50921,201.80658
23,812.39925,272.17976
24,684.14126,187.60610
25,818.14172,253.75430
26,751.69971,192.12903
27,683.73926,235.97806
28,722.34720,218.68142
29,730.26037,207.63468
30,754.39296,235.54116
31,833.06679,293.45406
32,798.46021,205.73841
33,694.36977,215.88920
34,724.88493,210.07439
35,686.56361,203.07767
36,687.81581,247.70063
37,761.23831,224.82110
38,770.38694,290.82990
39,795.34496,212.42245
40,705.10434,214.05371
41,745.12592,214.33181
42,728.53307,229.84111
43,693.08278,204.76250
44,805.00295,249.89850
45,826.11051,297.04429
46,693.76297,226.38847
47,817.85465,209.59058
48,726.71880,239.97801
49,740.18162,251.21155
50,702.71537,233.85299
51,708.84916,209.07727
52,714.10903,187.10324
53,809.16228,265.69971
54,731.43098,248.12718
55,748.89864,228.62338
56,738.15869,220.86186
57,707.71589,261.44498
58,691.07368,222.94131
59,722.88774,260.97622
60,747.18285,224.95735
61,675.35121,204.34752
62,707.40058,239.87506
63,679.42716,207.24798
64,656.93419,219.51070
65,796.43545,279.41051
66,801.41052,286.15412
67,828.07529,233.16398
68,777.11463,204.03216
69,688.98824,187.81855
70,756.27874,214.14173
71,692.98782,200.96208
72,773.27493,190.44068
73,814.78515,286.80787
74,805.31494,212.56255
75,830.36145,292.32191
76,658.94750,213.97020
77,762.40556,290.37230
78,719.43024,210.55897
79,696.68304,231.65573
80,785.48639,293.83707
81,810.92889,242.84925
82,705.61285,246.05641
83,733.81561,242.60124
84,664.34654,200.45594
85,735.37182,273.53197
86,672.14095,219.84685
87,716.33742,247.03587
88,817.43097,240.70168
